DATE,STOCK_CODE,TEXT_COL,net_tone,TWEET,LAST_PRICE_COL,1_DAY_RETURN,2_DAY_RETURN,3_DAY_RETURN,7_DAY_RETURN,label
2017-08-31,Amazon,"['competition', 'time', 'like', 'share', 'follow', 'us', 'chance', 'win', 'gift', 'voucher', 'worth']",0.8956095582260921,"@SilverSprintUK @amazon #Competition time! Just like, share and follow us to be in with a chance to #win an @amazon gift voucher worth £20!",980.6,-0.0132673873138894,-0.0270650622068122,-0.0352641240057108,-0.0287069141342035,"Viral Marketing Campaign, Retail Investor Buzz, Speculation/Rumor"
2017-08-31,Amazon,"['rt', 'competition', 'time', 'like', 'share', 'follow', 'us', 'chance', 'win', 'gift', 'voucher', 'worth']",0.8956095582260921,"RT @SilverSprintUK: #Competition time! Just like, share and follow us to be in with a chance to #win an @amazon gift voucher worth £20!… ",980.6,-0.0132673873138894,-0.0270650622068122,-0.0352641240057108,-0.0287069141342035,"Viral Marketing Campaign, Retail Investor Buzz, Speculation/Rumor"
2017-04-28,McDonald's,"['take', 'pr', 'amp', 'marketing', 'comms', 'amp', 'start', 'dont', 'know', 'consumers', 'hic', 'pie', 'awful', 'social', 'media', 'fresh', 'beef', 'fiasco']",0.8955519157872049,"@McDonalds take your PR &amp; marketing comms., &amp; start over. You don't know consumers (Hi-C, pie); awful @ social media; the fresh beef fiasco?",139.93,0.0067176445365539,0.0065032516258128,0.0126491817337238,-0.0465947259343958,"Negative Press, Social Media Backlash, Brand Boycott"
2017-04-28,Reuters,"['rt', 'exclusive', 'trump', 'reflects', 'firstdays', 'says', 'thought', 'president', 'would', 'easier', 'old', 'life']",0.8952249479263726,"RT @Reuters: EXCLUSIVE: Trump reflects on his #First100days, says he thought being president would be easier than his old life… ",50.0386,-0.0356604701170697,-0.052609385554352,-0.0550315156699028,-0.0616344182291271,"Election Result Impact, Speculation/Rumor, Positive Media Coverage (potentially, depending on interpretation of ""reflects on his #First100days"")"
2017-05-31,Reuters,"['rt', 'parents', 'no', 'right', 'dead', 'childs', 'facebook', 'account', 'german', 'court', 'says']",0.8951672365003582,"RT @Reuters: Parents have no right to dead child's Facebook account, German court says https://t.co/Of4a4ghZQ7 https://t.co/qCvcm3M1kJ",48.089,0.0034352970533801,0.0029778119736322,0.0029778119736322,-0.001145792177005,"Social Media Backlash, Negative Press, Litigation Risk"
2017-01-31,Wells Fargo,"['want', 'open', 'bank', 'account', 'no', 'access', 'funds', 'deal', 'ass', 'clowns', 'phone', 'highly', 'recommend']",0.8949521781463688,"If you want to open a bank account,  have no access to your funds and deal with ass clowns on the phone, I highly recommend @WellsFargo .",56.33,-0.0044381324338718,0.0046156577312267,0.0046156577312267,-0.0289366234688442,"Negative Press, Social Media Backlash, Brand Boycott"
2017-11-30,Google,"['rt', 'fingers', 'crossed', 'best', 'family', 'festival', 'innovation', 'award', 'amp', 'marketing', 'campaign', 'virtual', 'tour']",0.8947883459027997,"RT @KendalCalling: Fingers crossed for Best Family Festival, Innovation Award &amp; Marketing Campaign for our @Google virtual tour! 🙏🏻 https:/…",1036.17,0.0011677620467684,0.0261733113292219,0.0345889188067594,0.0152002084600017,"Viral Marketing Campaign, Positive Media Coverage, Influencer Endorsement, Retail Investor Buzz"
2017-01-31,Starbucks,"['rt', 'kudos', 'ceo', 'commits', 'hire', 'refugees', 'tweeting', 'boycottstarbucks', 'simple', 'question', 'na']",0.8945733939393781,"RT @DavidYankovich: Kudos- @Starbucks CEO commits to hire 10,000 refugees.

To those tweeting #boycottstarbucks, simple question; do you na…",55.22,0.0123143788482433,0.0162984425932632,0.0162984425932632,0.0583122057225642,"Brand Boycott, Social Media Backlash, Leadership Change"
2017-12-30,Amazon,"['rt', 'paid', 'one', 'day', 'shipping', 'shipped', 'via', 'expected', 'package', 'thursday', 'two', 'days', 'row', 'fedex', 'driv']",0.8944017514000432,"RT @korbkid: Paid for one day shipping through @amazon. Shipped via @FedEx. Expected my package Thursday. Two days in a row, the FedEx driv…",1169.47,0.0,0.0142201168050483,0.0109365781080318,-0.0009491479046064,"Supply Chain Disruption, Negative Press, Social Media Backlash"
2017-11-30,Apple,"['rt', 'yo', 'make', 'battery', 'die', 'faster', 'every', 'day', 'amp', 'close', 'apps', 'randomly', 'much', 'like', 'im', 'still', 'not', 'buying']",0.8937491084745316,"RT @koubanator: yo @Apple you can make my battery die faster every day &amp; close my apps randomly as much as you like, I'm still not buying t…",171.85,-0.0137910968868199,0.0070992144311899,0.0130346232179226,0.0180971777713122,"Social Media Backlash, Negative Press, Brand Boycott"
2017-09-29,Comcast,"['rt', 'ever', 'since', 'ive', 'posted', 'ive', 'connectivity', 'issues', 'pop', 'ups', 'telling', 'im', 'close', 'bandwidt']",0.8935576086283956,"RT @kzgrey: @comcast Ever since I've posted this, I've had connectivity issues with pop ups telling me I'm close to my bandwidt… ",38.48,-0.017151767151767,0.0012993762993764,-0.0174116424116422,-0.0098752598752597,"Data Breach Incident, Cybersecurity Risk, Social Media Backlash, Negative Press"
2017-12-29,Apple,"['r', 'u', 'getting', 'worse', 'year', 'updated', 'iphone', 'ios', 'bricked', 'data', 'recovery', 'attempt', 'amp', 'drainin']",0.8935503510354336,"So @Apple , R U getting worse by the year? Updated iPhone 6S to iOS11.2.1: bricked, data recovery attempt &amp; drainin… https://t.co/6dV7lbDGFd",169.23,0.0109318678721268,0.0080954913431424,0.0079182178100809,0.034154700703185,"Social Media Backlash, Negative Press, Product Recall (implied - ""bricked"" suggests a faulty update leading to unusable devices)"
2017-04-28,Reuters,"['rt', 'trump', 'brought', 'printed', 'map', 'handouts', 'showing', 'electoral', 'college', 'wins', 'interview', 'says', 'journalist']",0.8932937074141388,"RT @JosiahRyan: Trump brought printed map handouts showing electoral college wins to @Reuters interview, says journalist @jeffmason1 https:…",50.0386,-0.0356604701170697,-0.052609385554352,-0.0550315156699028,-0.0616344182291271,"Election Result Impact, Speculation/Rumor, Positive Media Coverage (potentially, depending on interpretation of showing ""wins"")"
2017-07-31,Amazon,"['hours', 'later', 'phone', 'calls', 'twitter', 'dms', 'emails', 'still', 'no', 'answers', 'stopped', 'replying', 'thanks', 'nothing']",0.892998385021904,"Hours later, phone calls, twitter dms, emails and STILL have no answers. @amazon @AmazonHelp you just stopped replying? Thanks for nothing",987.78,0.0326590941302719,0.0326590941302719,0.0326590941302719,0.0518030330640426,"Social Media Backlash, Negative Press, Customer Lawsuit"
2017-10-31,Apple,"['im', 'actually', 'updating', 'iphone', 'ios', 'thanks', 'treating', 'us', 'hope', 'not', 'trick', 'happyhalloween', 'happyhalloween']",0.8925603407809408,"I’m actually updating my iPhone to #iOS 11.1 , thanks @Apple for treating us hope it’s not a trick! #HappyHalloween #HappyHalloween2017 .",169.04,-0.0137245622337907,-0.0354353999053477,-0.0354353999053477,-0.0706341694273544,"New Product Launch, Viral Marketing Campaign, Retail Investor Buzz, Social Media Backlash (potentially - depending on tone interpreted from ""hope it's not a trick!"")"
2017-12-29,Apple,"['rt', 'big', 'news', 'mobile', 'industry', 'past', 'month', 'admits', 'slows', 'old', 'iphones', 'google', 'collects']",0.8924331266271617,"RT @rohan0203: 2 big news from the #mobile industry over past month:
1. @Apple admits that it slows down old #iPhones 
2. #Google collects…",169.23,0.0109318678721268,0.0080954913431424,0.0079182178100809,0.034154700703185,"Negative Press, Social Media Backlash, Brand Boycott"
2017-08-31,Reuters,"['rt', 'north', 'korea', 'missile', 'britain', 'japan', 'agree', 'closer', 'security', 'ties']",0.8923389001554021,"RT @Reuters: After North Korea missile, Britain and Japan agree closer security ties https://t.co/kEY32itQYY https://t.co/VY8gYLibSe",50.3249,-0.0065653384308761,-0.0102871540728346,-0.0072230645267055,0.003282669215438,"Geopolitical Tension, Speculation/Rumor (due to potential market reaction to the news)"
2017-08-31,Reuters,"['rt', 'north', 'korea', 'missile', 'britain', 'japan', 'agree', 'closer', 'security', 'ties']",0.8923389001554021,"RT @Reuters: After North Korea missile, Britain and Japan agree closer security ties https://t.co/k8MCM5ohPL https://t.co/k6GcK0QMUW",50.3249,-0.0065653384308761,-0.0102871540728346,-0.0072230645267055,0.003282669215438,"Geopolitical Tension, Speculation/Rumor (due to potential market reaction to the news)"
2017-01-31,Starbucks,"['rt', 'hey', 'instead', 'hiring', 'refugees', 'dont', 'hire', 'army', 'vets', 'instead', 'ones', 'deserving', 'job']",0.8917314545550123,"RT @TrumpPence45: Hey, @Starbucks! Instead of hiring refugees, why don't you hire ARMY VETS instead? Those are the ones deserving of a job.",55.22,0.0123143788482433,0.0162984425932632,0.0162984425932632,0.0583122057225642,"Social Media Backlash, Speculation/Rumor, Brand Boycott"
2017-06-30,Groupon,"['lovely', 'professional', 'pampering', 'experience', 'grace', 'fantastic', 'id', 'really', 'recommend', 'everyone', 'try', 'happycustomer']",0.8915611718784856,"""Lovely, professional, pampering experience. grace was fantastic and I'd really recommend everyone to try."" @Groupon #HappyCustomer",3.84,-0.0598958333333333,-0.1041666666666666,-0.1067708333333332,-0.0963541666666666,None of the provided tags are relevant to this text. This is a customer review of a service experience and does not contain any financial or market-related information.
2017-11-01,TMobile,"['rt', 'hey', 'yall', 'use', 'hashtag', 'hrhr', 'donate', 'houston', 'recovery', 'please', 'rt', 'help', 'city', 'heal', 'ht']",0.8904424600986278,"RT @SarahJaneReign: Hey y'all, use hashtag #HR4HR  and @TMobile will donate $2 to Houston recovery! Please RT and help my city heal 🙏🏻💕 #ht…",59.75,0.0003347280334728,-0.0028451882845188,0.0535564853556485,0.0364853556485355,"Viral Marketing Campaign, Social Media Backlash (potential, depending on how the hashtag campaign unfolds - could generate negative sentiment if perceived as exploitative), Positive Media Coverage (potential, if the campaign is successful and generates positive attention for T-Mobile)."
2017-09-29,Reuters,"['rt', 'trump', 'slow', 'implement', 'russia', 'iran', 'north', 'korea', 'sanctions', 'law', 'senators']",0.8892999549909166,"RT @Reuters: Trump slow to implement Russia, Iran, North Korea sanctions law: senators https://t.co/FnGJdQAYnY",50.5342,-0.0054497746080871,0.0023983757534501,-0.0043594239148933,0.0008726763261316,"Trade Policy Change, Geopolitical Tension, Speculation/Rumor"
2017-01-31,McDonald's,"['rt', 'instead', 'hiring', 'americans', 'starbucks', 'rather', 'discriminate', 'amp', 'hire', 'refugees', 'buy', 'coffee', 'cheaper', 'amp']",0.8885948168620447,"RT @TrumpSuperPAC: Instead of hiring AMERICANS Starbucks rather discriminate &amp; hire 10,000 REFUGEES! Buy @McDonalds coffee, cheaper &amp;… ",122.57,0.0036713714612058,0.002365994941666,0.002365994941666,-0.0124010769356285,"Brand Boycott, Social Media Backlash, Speculation/Rumor, Negative Press"
2017-01-31,Starbucks,"['rt', 'instead', 'hiring', 'unemployed', 'americans', 'work', 'vets', 'hire', 'refugees', 'spite']",0.8885128768625428,"RT @nia4_trump: So instead of hiring 10,000 unemployed Americans or out of work vets @Starbucks will hire 10,000 refugees to spite… ",55.22,0.0123143788482433,0.0162984425932632,0.0162984425932632,0.0583122057225642,"Social Media Backlash, Speculation/Rumor"
2017-01-31,Starbucks,"['done', 'starbucks', 'president', 'djt', 'wants', 'put', 'americans', 'back', 'work', 'want', 'take', 'jobs', 'away', 'back', 'dd']",0.8885004105689407,"@Starbucks @realDonaldTrump Done with Starbucks, President DJT wants to put Americans back to work You want to take our jobs away back to DD",55.22,0.0123143788482433,0.0162984425932632,0.0162984425932632,0.0583122057225642,"Brand Boycott, Political Sentiment, Speculation/Rumor, Social Media Backlash"
2017-01-31,Starbucks,"['theyre', 'gon', 'na', 'boycott', 'starbucks', 'way', 'last', 'times', 'boycotted', 'buying']",0.8884602573723767,"@WaladShami @cultcommoncore @Starbucks theyre gonna boycott Starbucks the same way they did the last 3 times they boycotted it, by buying it",55.22,0.0123143788482433,0.0162984425932632,0.0162984425932632,0.0583122057225642,"Brand Boycott, Social Media Backlash, Speculation/Rumor, Retail Investor Buzz"
2017-04-28,BMW,"['said', 'phone', 'dont', 'hear', 'weekend', 'ill', 'assume', 'cant', 'help', 'ill', 'take']",0.888228833202531,"@BMW As I said by phone, if I don't hear from you by the weekend I'll assume you can't help further and I'll take i… https://t.co/zkd0zz8xR3",87.55,0.00170188463735,0.0067390062821245,0.0010850942318674,-0.0313078241005139,Speculation/Rumor
2017-01-31,Reuters,"['us', 'change', 'course', 'climate', 'policy', 'says', 'former', 'epa', 'transition', 'head', 'via']",0.8880539084959498,"U.S. will change course on climate policy, says former EPA transition head https://t.co/0KC1RsJOZC via @Reuters",49.3887,-0.0026767256477695,0.0031221716708478,0.0031221716708478,0.0044605344947324,"Industry Regulation Change, Environmental Impact, Policy Change (implied - relating to environmental regulations)"
2017-03-01,Reuters,"['rt', 'trump', 'plan', 'slash', 'state', 'foreign', 'aid', 'spending', 'foes', 'congress', 'via']",0.887953864394158,"RT @maricopakellyk: Trump plan to slash State, foreign aid spending has foes in Congress https://t.co/IsJwFRxF6Y via @Reuters",46.7012,-0.0023596824064477,0.0049527635264189,0.007074764674141,0.0158004505237553,"Trade Policy Change, Election Result Impact, Speculation/Rumor"
2017-02-28,Reuters,"['rt', 'trump', 'plan', 'slash', 'state', 'foreign', 'aid', 'spending', 'foes', 'congress']",0.887953864394158,"RT @Reuters: Trump plan to slash State, foreign aid spending has foes in Congress https://t.co/23e2XcPJSU",46.591,0.0073297417956256,0.0094567620355861,0.0094567620355861,0.049172586980318,"Trade Policy Change, Fiscal Stimulus, Geopolitical Tension, Speculation/Rumor"
2017-09-29,Amazon,"['rt', 'updated', 'packersbears', 'thursday', 'night', 'football', 'game', 'sees', 'viewership', 'bump', 'prime', 'video', 'numbers', 'released']",0.8879338851372407,"RT @byajperez: UPDATED: Packers-Bears 'Thursday Night Football' game sees viewership bump, @amazon Prime Video numbers released. https://t.…",961.35,-0.0051490092058043,-0.0109013366619857,-0.0236646382691007,-0.0065012742497529,"Retail Investor Buzz, Speculation/Rumor, Positive Media Coverage"
2017-03-31,Goldman Sachs,"['rt', 'brexit', 'likely', 'mean', 'uncertainty', 'businesses', 'amp', 'markets', 'says', 'gs', 'huw', 'pill']",0.8878570560843005,"RT @GoldmanSachs: Brexit will likely mean more uncertainty for businesses &amp; markets, says $GS' Huw Pill: https://t.co/xNipbkcEVv https://t.…",229.72,0.006529688316211,-0.0055284694410587,-0.0016977189622148,-0.0057025944628243,"Trade Policy Change, Geopolitical Tension, Speculation/Rumor"
2017-05-31,Morgan Stanley,"['rt', 'autos', 'amp', 'energy', 'sector', 'lower', 'costs', 'better', 'efficiencynot', 'epa', 'rulemakingare', 'real', 'engines', 'growth']",0.8878458910945471,"RT @MorganStanley: In the autos &amp; energy sector, lower costs and better efficiency—not EPA rule-making—are the real engines of growth. http…",41.74,0.012937230474365,0.026353617632966,0.026353617632966,0.0213224724484906,"Industry Regulation Change, Positive Media Coverage, Speculation/Rumor"
2017-10-31,Wells Fargo,"['instead', 'resources', 'fix', 'problems', 'spends', 'k', 'hire', 'dc', 'lobbying', 'firm', 'ease', 'supervision']",0.8877383845054891,"@OpenSecretsDC Instead of resources to fix their problems, @WellsFargo spends $600K to hire DC lobbying firm to ease supervision.",56.14,-0.005165657285358,-0.0048094050587816,-0.0048094050587816,-0.0128250801567509,"Regulatory Crackdown, Regulatory Relaxation, Lobbying Activity (implied - falls under Regulatory Relaxation as the aim is to *ease* supervision)"
2017-02-28,Reuters,"['want', 'build', 'consensus', 'security', 'council', 'need', 'someone', 'capable', 'like', 'hillary', 'clinton']",0.8877127394993445,"@Reuters @Beltrew If you want to build consensus on the Security Council,  you need someone capable like Hillary Clinton.",46.591,0.0073297417956256,0.0094567620355861,0.0094567620355861,0.049172586980318,"Election Result Impact, Speculation/Rumor, Leadership Change"
2017-11-30,Reuters,"['rt', 'imagery', 'shows', 'latest', 'north', 'korean', 'missile', 'larger', 'powerful', 'analysts', 'via']",0.8874979735148164,"RT @Reuters: Imagery shows latest North Korean missile was larger, more powerful: analysts https://t.co/k1QK4gpsPr via… ",48.5406,0.0054449265151235,0.0122536598229111,0.0052183120933816,0.0002266144217418,"Geopolitical Tension, Speculation/Rumor"
2017-06-30,CBS,"['fakenews', 'democrats', 'liberals', 'hillary', 'resistance', 'constant', 'hate', 'talk']",0.8874930275973886,"#FakeNews  
#Democrats Liberals Hillary @MaxineWaters @morningmika @CNN @MSNBC @CBS #RESISTANCE constant Hate talk… https://t.co/zXLisFShYv",63.78,-0.0036061461273127,0.0214800878018188,0.0037629350893696,-0.0026654123549702,"Social Media Backlash, Negative Press, Speculation/Rumor"
2017-05-31,Goldman Sachs,"['hey', 'feel', 'finance', 'murderer', 'govt', 'guess', 'u', 'business', 'usual', 'right', 'hope', 'rot', 'hell']",0.887256389478405,"Hey @GoldmanSachs how does it feel to finance a murderer govt? I guess for u is business as usual, right? I hope you rot in hell.",211.26,0.0338918867745905,0.0580800908832718,0.0580800908832718,0.0595001420051122,"Social Media Backlash, Negative Press, ESG Scandal"
2017-07-31,eBay,"['sale', 'check', 'wooden', 'nwot', 'dart', 'board', 'set', 'blonde', 'wood', 'wall', 'mounted', 'case', 'king', 'arms', 'via']",-0.9265627940744356,"ON SALE! Check out WOODEN NWOT DART BOARD SET - Blonde Wood Wall Mounted Case - ""The King of Arms""  https://t.co/67zzeE0f93 via @eBay",35.73,0.0058774139378673,0.0058774139378673,0.0058774139378673,0.0181919955219704,"Retail Investor Buzz, Speculation/Rumor"
2017-07-31,eBay,"['check', 'alegria', 'pmi', 'teddy', 'bear', 'plush', 'green', 'coat', 'hat', 'stuffed', 'animal', 'dark', 'brown', 'pmi', 'plush', 'kids', 'via']",-0.9259639180351736,"Check out Alegria PMI Teddy #BEAR PLUSH Green coat hat  Stuffed Animal 10"" Dark Brown  #PMI  #plush #kids https://t.co/wHkFt5THz2 via @eBay",35.73,0.0058774139378673,0.0058774139378673,0.0058774139378673,0.0181919955219704,"Retail Investor Buzz, Speculation/Rumor, Meme Stock Activity"
2017-06-30,eBay,"['check', 'italy', 'sterling', 'silver', 'diamond', 'cut', 'curb', 'link', 'chain', 'necklace', 'grams', 'mm', 'chain', 'via']",-0.9249202653984568,"Check out ITALY 925 STERLING SILVER DIAMOND CUT CURB LINK CHAIN NECKLACE 22"" 46 grams 8mm #Chain https://t.co/N4P9LmEKBl via @eBay",34.92,-0.0117411225658649,0.0111683848797251,-0.00028636884307,0.0186139747995417,"Retail Investor Buzz, Speculation/Rumor"
2017-06-01,eBay,"['check', 'stainless', 'steel', 'mens', 'ring', 'dad', 'ring', 'engraved', 'love', 'dad', 'inside', 'ring', 'unbranded', 'via']",-0.9227115307255084,"Check out Stainless Steel Men's Ring ""Dad"" Ring Engraved Love You Dad on inside of ring #Unbranded https://t.co/mRfMAhAn4g via @eBay",34.79,-0.0140845070422535,-0.0048864616269043,0.0031618281115262,0.0123598735268755,"Retail Investor Buzz, Speculation/Rumor"
2017-12-29,eBay,"['check', 'strand', 'copper', 'rondelle', 'smooth', 'balls', 'shape', 'size', 'mm', 'long', 'k', 'gold', 'plated', 'unbranded', 'via']",-0.9218359192924536,"Check out 5 Strand Copper Rondelle Smooth Balls Shape Size 6mm 7"" Long 24k Gold Plated #Unbranded https://t.co/F9q3vzM1UP via @eBay",37.74,0.0047694753577106,-0.0034446210916799,0.0052994170641228,0.0005299417064121,"This text is clearly an advertisement for a product on eBay. It does not contain any financial information or relate to market events. Therefore, it doesn't fit any of the provided tags."
2017-05-31,eBay,"['check', 'dell', 'laptop', 'widows', 'latitude', 'core', 'duo', 'gb', 'tb', 'dvdrw', 'notebook', 'wifi', 'pc', 'dell', 'via']",-0.9196406505712316,"Check out DELL LAPTOP WIDOWS 7 LATITUDE CORE 2 DUO 4GB 1TB DVDRW 14"" NOTEBOOK WIFI PC #Dell https://t.co/foPQkHHXpx via @eBay",34.3,0.0093294460641399,0.0174927113702624,0.0174927113702624,0.0151603498542274,"Retail Investor Buzz, Speculation/Rumor"
2017-01-31,eBay,"['rt', 'check', 'personalised', 'pink', 'kiss', 'lips', 'wine', 'glass', 'birthday', 'gift', 'th', 'st', 'th', 'th', 'xmas', 'g']",-0.9178844615072614,"RT @MjGiftshop: Check out Personalised Pink Kiss Lips Wine Glass Birthday Gift 18th 21st 30th 40th, Xmas G https://t.co/6qXtEPE3jJ @eBay @e…",31.83,0.0106817467797676,0.021363493559535,0.021363493559535,-0.0578071002199183,"Retail Investor Buzz, Speculation/Rumor"
2017-12-29,eBay,"['check', 'vintage', 'satin', 'art', 'glass', 'pendant', 'lamp', 'shade', 'rim', 'blue', 'amp', 'white', 'diamond', 'motif', 'via']",-0.916382751104613,"Check out Vintage Satin Art Glass Pendant Lamp Shade 2 1/4"" Rim Blue &amp; White Diamond Motif  https://t.co/zXX7wK1XL9 via @eBay",37.74,0.0047694753577106,-0.0034446210916799,0.0052994170641228,0.0005299417064121,"Retail Investor Buzz, Speculation/Rumor"
2017-12-29,eBay,"['check', 'strands', 'blue', 'topaz', 'rondelle', 'faceted', 'approx', 'mm', 'gemstone', 'jewelry', 'beads', 'long', 'via']",-0.9163447005405652,"Check out 5 Strands Blue Topaz Rondelle Faceted Approx 4mm Gemstone Jewelry Beads 15"" Long  https://t.co/2gLqOF75jR via @eBay",37.74,0.0047694753577106,-0.0034446210916799,0.0052994170641228,0.0005299417064121,"This text is clearly an advertisement for jewelry beads on eBay. It does not contain any financial information or relate to market events. Therefore, it doesn't fit any of the provided tags."
2017-10-31,eBay,"['check', 'vintage', 'large', 'ceramic', 'christmas', 'tree', 'green', 'snow', 'lighted', 'w', 'colored', 'bulbs', 'via']",-0.916328057917786,"Check out Vintage Large Ceramic Christmas Tree Green snow Lighted w/ Colored Bulbs 18""  https://t.co/qbUMQ4HVPZ via @eBay",37.64,-0.0170031880977683,-0.022316684378321,-0.022316684378321,-0.0239107332624866,"Retail Investor Buzz, Speculation/Rumor"
2017-06-01,eBay,"['check', 'new', 'men', 'rings', 'size', 'mm', 'skull', 'cool', 'demon', 'biker', 'punk', 'jewelry', 'stainless', 'steel', 'skull', 'via']",-0.9162760450334017,"Check out New Men Rings Size 11, 65 mm Skull Cool Demon Biker Punk Jewelry Stainless Steel #Skull https://t.co/zRYLULM2fB via @eBay",34.79,-0.0140845070422535,-0.0048864616269043,0.0031618281115262,0.0123598735268755,"Retail Investor Buzz, Speculation/Rumor"
2017-08-31,eBay,"['check', 'crystal', 'heart', 'necklace', 'message', 'bottle', 'jewelry', 'red', 'green', 'love', 'wine', 'new', 'pendant', 'via']",-0.9158434676035414,"Check out Crystal Heart Necklace ""Message in a Bottle"" Jewelry Red or Green Love Wine New #Pendant https://t.co/nRkyFQJTnC via @eBay",36.13,-0.0121782452255744,-0.0257403819540548,-0.0365347356767229,-0.0345972875726543,"Retail Investor Buzz, Speculation/Rumor"
2017-01-31,eBay,"['check', 'hello', 'kitty', 'sanrio', 'red', 'polka', 'dot', 'dress', 'stuffed', 'animal', 'plush', 'toy', 'large', 'soft', 'via']",-0.9155397088266318,"Check out HELLO KITTY SANRIO RED POLKA DOT DRESS STUFFED ANIMAL PLUSH TOY LARGE 14"" SOFT  https://t.co/gU30qwnxdY via @eBay",31.83,0.0106817467797676,0.021363493559535,0.021363493559535,-0.0578071002199183,"Retail Investor Buzz, Speculation/Rumor"
2017-08-31,eBay,"['check', 'fiorucci', 'safety', 'jeans', 'pants', 'italy', 'flare', 'leg', 'vintage', 'nwot', 'x', 'dk', 'blue', 'ladies']",-0.9152634323628044,"Check out Fiorucci Safety Jeans, Pants Italy Flare Leg Vintage NWOT 32x32 Dk Blue Ladies  https://t.co/zhjJyCzDdl @eBay",36.13,-0.0121782452255744,-0.0257403819540548,-0.0365347356767229,-0.0345972875726543,"Retail Investor Buzz, Speculation/Rumor"
2017-12-29,eBay,"['check', 'pcs', 'green', 'color', 'silk', 'tassel', 'necklace', 'making', 'link', 'long', 'finding', 'jewelry', 'unbranded', 'via']",-0.9150429281375476,"Check out 10 Pcs Green Color Silk Tassel Necklace Making Link 2"" Long Finding Jewelry #Unbranded https://t.co/Fa7AQlLwV8 via @eBay",37.74,0.0047694753577106,-0.0034446210916799,0.0052994170641228,0.0005299417064121,"Retail Investor Buzz, Speculation/Rumor"
2017-01-31,eBay,"['check', 'white', 'cream', 'color', 'beaded', 'inch', 'necklace', 'silver', 'tone', 'metal', 'unbranded', 'via']",-0.9149374905791156,"Check out White Cream Color Beaded 30 inch Necklace, Silver Tone Metal. #Unbranded https://t.co/zmhhroWpSu via @eBay",31.83,0.0106817467797676,0.021363493559535,0.021363493559535,-0.0578071002199183,None of the provided tags are relevant to this text. This is a product listing/advertisement for a necklace on eBay.
2017-05-31,eBay,"['check', 'classic', 'ty', 'beanie', 'buddy', 'plush', 'toy', 'boggs', 'curly', 'gray', 'terrier', 'puppy', 'dog', 'ty', 'via']",-0.914694959549636,"Check out 2005 CLASSIC TY Beanie Buddy Plush Toy 12"" BOGGS Curly Gray Terrier PUPPY DOG  #Ty https://t.co/Mg19xL68vJ via @eBay",34.3,0.0093294460641399,0.0174927113702624,0.0174927113702624,0.0151603498542274,"Retail Investor Buzz, Speculation/Rumor"
2017-05-31,eBay,"['rt', 'small', 'wooden', 'cat', 'tall', 'home', 'office', 'decor', 'cute', 'kitty', 'hand', 'carved', 'via']",-0.9146556563847954,"RT @TheMarket76: Small Wooden Cat, 4"" tall, Home - Office Decor, Cute Kitty - Hand Carved  https://t.co/YB9vnu0IjC via @eBay https://t.co/L…",34.3,0.0093294460641399,0.0174927113702624,0.0174927113702624,0.0151603498542274,"This text is essentially an advertisement for a product on eBay. It has no relevance to financial markets. Therefore, no tags apply."
2017-04-28,eBay,"['forsale', 'check', 'nwt', 'new', 'directions', 'sz', 'large', 'knit', 'top', 'tunic', 'sleeves', 'black', 'coral', 'aztec', 'print', 'tunic', 'via']",-0.913090561796572,"#FORSALE
Check out NWT New Directions Sz Large Knit Top Tunic 3/4 Sleeves Black Coral Aztec Print  #Tunic https://t.co/vxB0ykTVp0 via @eBay",33.41,-0.0104759054175394,-0.0119724633343309,-0.0179586950014963,-0.0368153247530678,"Retail Investor Buzz, Speculation/Rumor"
2017-02-01,eBay,"['check', 'collectibles', 'animals', 'afghan', 'hound', 'cute', 'plush', 'toy', 'stuffed', 'animals', 'gift', 'ideas']",-0.91154425154433,"Check out Collectibles Animals, afghan hound, cute plush toy, stuffed animals, gift ideas,  https://t.co/oB8RJF8MXu  @eBay",32.18,-0.0108763206960845,-0.000310752019888,0.0102548166563082,-0.0605966438781851,"Retail Investor Buzz, Speculation/Rumor"
2017-01-31,eBay,"['check', 'pc', 'bath', 'rugs', 'mats', 'bathroom', 'set', 'bath', 'matcontour', 'rug', 'toilet', 'lid', 'cover', 'striped', 'via']",-0.9111289847169008,"Check out 3pc Bath Rugs Mats Bathroom Set: Bath Mat,Contour Rug, Toilet Lid Cover, Striped  https://t.co/KfUWdcjBYa via @eBay",31.83,0.0106817467797676,0.021363493559535,0.021363493559535,-0.0578071002199183,"Viral Marketing Campaign, Retail Investor Buzz, Speculation/Rumor"
2017-03-31,eBay,"['polo', 'golf', 'ralph', 'lauren', 'mens', 'short', 'sleeve', 'polo', 'shirt', 'pima', 'cotton', 'xl', 'via']",-0.9106435899023794,"Polo Golf - Ralph Lauren, Men's Short Sleeve, Polo Shirt, 100% Pima Cotton, XL  https://t.co/hovkdVisM0 via @eBay",33.57,0.0038725052129878,0.0023830801310693,-0.0011915400655346,-0.0050640452785225,"Retail Investor Buzz, Speculation/Rumor"
