Unnamed: 0,TWEET,STOCK,DATE,LAST_PRICE,1_DAY_RETURN,2_DAY_RETURN,3_DAY_RETURN,7_DAY_RETURN,PX_VOLUME,VOLATILITY_10D,VOLATILITY_30D,LSTM_POLARITY,TEXTBLOB_POLARITY,MENTION,STOCK_CODE,cleaned_text
2130,"The Best Luxury Credit Card of 2017: MasterCard Black, AmEx Platinum, @Chase Sapphire Reserve or @Citi Prestige? https://t.co/NJRRmPtepw",Citigroup,2017-02-01,56.05,-0.0039250669045494,0.0099910793933987,0.0189116859946476,0.0292595896520963,17441470.0,18.993,18.996,1,0.4166666666666667,@Citi,Citigroup,"['best', 'luxury', 'credit', 'card', 'mastercard', 'black', 'amex', 'platinum', 'sapphire', 'reserve', 'prestige']"
2593,"RT @Citi: New research from the #Citi Foundation takes the pulse of 7,000 young people in 45 cities https://t.co/ZgnvWKMW87… ",Citigroup,2017-02-28,59.81,0.0035111185420498,-0.0041799030262497,-0.0041799030262497,0.0123725129576992,17237460.0,13.535,20.334,1,0.1181818181818181,@Citi,Citigroup,"['rt', 'new', 'research', 'citi', 'foundation', 'takes', 'pulse', 'young', 'people', 'cities']"
4860,"RT @SF_DCYF: Vicki Joseph from @Citi Fdn: $535,000 in support of financial empowerment for youth in #SanFrancisco!… ",Citigroup,2017-03-31,59.82,0.0115346038114342,-0.0071882313607489,-0.0066867268472082,-0.0292544299565362,14407880.0,22.673,18.893,1,0.0,@Citi,Citigroup,"['rt', 'vicki', 'joseph', 'fdn', 'support', 'financial', 'empowerment', 'youth', 'sanfrancisco']"
7410,"Today, fuck @Citi, whose analysts live up to every Wall St. dickhead stereotype. 
  https://t.co/RZuYPAslxk https://t.co/LMO5waxuXQ",Citigroup,2017-04-29,59.12,0.0,0.0045669824086604,0.0165764546684709,-0.0236806495263869,11917080.0,23.55,19.195,-1,-0.1318181818181818,@Citi,Citigroup,"['today', 'fuck', 'whose', 'analysts', 'live', 'every', 'wall', 'st', 'dickhead', 'stereotype']"
11382,"RT @Citi: Jane Fraser, CEO Latin America, on the importance of @Citibanamex to #Mexico &amp; to #Citi’s global franchise https://t.co/jvU35hz9eU",Citigroup,2017-07-31,68.45,-0.0149013878743607,-0.0149013878743607,-0.0149013878743607,-0.0343316289262236,23059294.0,18.899,16.587,1,0.0,@Citi,Citigroup,"['rt', 'jane', 'fraser', 'ceo', 'latin', 'america', 'importance', 'mexico', 'amp', 'citis', 'global', 'franchise']"
1132,"I don't actually drink Coke or coffee, but I'm going to start. @CocaCola and @Starbucks have a new fan! https://t.co/e3hCBlhoP4",CocaCola,2017-01-31,41.57,-0.0045706038008178,-0.0028866971373586,-0.0028866971373586,0.0079384171277363,12677977.0,10.545,8.264,1,0.0,@CocaCola,CocaCola,"['dont', 'actually', 'drink', 'coke', 'coffee', 'im', 'going', 'start', 'new', 'fan']"
2606,"@CocaCola is aiming to make @MaazaIndia a Billion Dollar brand by 2020
#brand #event #EventProfs #EventNewz… https://t.co/VnmpV9nTEa",CocaCola,2017-02-28,41.96,-0.0069113441372735,-0.0042897998093422,-0.0042897998093422,-0.0119161105815061,15946816.0,10.297,12.07,-1,0.0,@CocaCola,CocaCola,"['aiming', 'make', 'billion', 'dollar', 'brand', 'brand', 'event', 'eventprofs', 'eventnewz']"
6904,"@CocaCola Baked potato, tomato salad, and a coke? Seriously...?",CocaCola,2017-04-28,43.15,-0.00324449594438,0.0020857473928158,-0.0009269988412514,-0.0018539976825028,10337768.0,8.467,6.941,-1,0.0,@CocaCola,CocaCola,"['baked', 'potato', 'tomato', 'salad', 'coke', 'seriously']"
7361,"@CollegeHumor @CocaCola If that's ""coke life"" than is regular ""coke death""?",CocaCola,2017-04-29,43.15,0.0,-0.00324449594438,0.0020857473928158,-0.0018539976825028,10337768.0,8.467,6.941,1,0.0,@CocaCola,CocaCola,"['thats', 'coke', 'life', 'regular', 'coke', 'death']"
8278,"RT @demi3a: THANK YOU @CocaColaPH @CocaCola for having
Mr. Alden &amp; Ms. Maine a part of your company

#ALDENMegaMan2017 https://t.co/KnbU1ie…",CocaCola,2017-05-31,45.47,-0.0008797009016934,-0.0017594018033868,-0.0017594018033868,-0.0096767099186276,14148040.0,8.499,7.3039999999999985,1,0.0,@CocaCola,CocaCola,"['rt', 'thank', 'mr', 'alden', 'amp', 'ms', 'maine', 'part', 'company', 'aldenmegaman']"
10345,"RT @dijiaderoGBA: So this morning, I decided to do a photo shoot for my @CocaColaCo @CocaCola bottles ....

Pls RT till this pics get… ",CocaCola,2017-06-30,44.85,-0.0004459308807135,0.0104793756967669,0.0044593088071348,0.0089186176142697,9352785.0,10.685,9.773,1,0.0,@CocaCola,CocaCola,"['rt', 'morning', 'decided', 'photo', 'shoot', 'bottles', 'pls', 'rt', 'till', 'pics', 'get']"
11536,"@CocaCola please release a cantaloupe flavour coca cola,would love to buy it from you",CocaCola,2017-07-31,45.84,0.0037085514834204,0.0037085514834204,0.0037085514834204,-0.0218150087260034,13622891.0,9.295,8.901,1,0.5,@CocaCola,CocaCola,"['please', 'release', 'cantaloupe', 'flavour', 'coca', 'colawould', 'love', 'buy']"
11639,"RT @CocaCola: Know an Ashley? RT this tune to her, and share many more. Find yours now at https://t.co/yhiInuuqev and #ShareaCoke. https://…",CocaCola,2017-07-31,45.84,0.0037085514834204,0.0037085514834204,0.0037085514834204,-0.0218150087260034,13622891.0,9.295,8.901,1,0.0,@CocaCola,CocaCola,"['rt', 'know', 'ashley', 'rt', 'tune', 'share', 'many', 'find', 'shareacoke']"
12615,"@CocaCola *narrows eyes* We will see about this, Coke!",CocaCola,2017-08-01,45.7,0.0030634573304157,0.0067833698030633,0.0067833698030633,-0.0100656455142232,10306810.0,9.802,8.834,-1,0.0,@CocaCola,CocaCola,"['narrows', 'eyes', 'see', 'coke']"
12921,"@SabrinaAnnLynn @CocaCola Awww, these look as adorable as you do-- love you!!!",CocaCola,2017-08-31,45.55,-0.0035126234906695,-0.0021953896816683,-0.0028540065861689,-0.0030735455543359,14264572.0,4.034,7.342,-1,0.5604166666666667,@CocaCola,CocaCola,"['awww', 'look', 'adorable', 'love']"
13593,"RT @TexasTechFB: The @TTU_EQUIPMENT truck is loaded with water thanks to @CocaCola &amp; on its way to Austin! See you there,… ",CocaCola,2017-08-31,45.55,-0.0035126234906695,-0.0021953896816683,-0.0028540065861689,-0.0030735455543359,14264572.0,4.034,7.342,-1,0.25,@CocaCola,CocaCola,"['rt', 'truck', 'loaded', 'water', 'thanks', 'amp', 'way', 'austin', 'see']"
15581,"RT @Dis411: Received these in the mail! So cool! 😊🎉 #ShareaCoke with @SabrinaAnnLynn! Thanks, @HollywoodRecs! @CocaCola https://t.co/KJZWaJ…",CocaCola,2017-09-29,45.01,-0.0022217285047767,-0.0082203954676737,0.0124416796267496,0.0106642968229283,10082221.0,13.102,9.843,1,0.0,@CocaCola,CocaCola,"['rt', 'received', 'mail', 'cool', 'shareacoke', 'thanks']"
15610,"RT @DudePerfect: Hey Virginia Tech, we’re at the @CocaCola Sampling Experience on campus! Come hang with us! #ad #CokeZeroSugar https://t.c…",CocaCola,2017-09-29,45.01,-0.0022217285047767,-0.0082203954676737,0.0124416796267496,0.0106642968229283,10082221.0,13.102,9.843,1,0.0,@CocaCola,CocaCola,"['rt', 'hey', 'virginia', 'tech', 'sampling', 'experience', 'campus', 'come', 'hang', 'us', 'ad', 'cokezerosugar']"
15823,"Falcons!! @CocaCola is offering $5,000 cash as part of punt pass contest at the game Saturday! I wouldn't want to m… https://t.co/QkgvfhZ6xM",CocaCola,2017-09-29,45.01,-0.0022217285047767,-0.0082203954676737,0.0124416796267496,0.0106642968229283,10082221.0,13.102,9.843,-1,0.0,@CocaCola,CocaCola,"['falcons', 'offering', 'cash', 'part', 'punt', 'pass', 'contest', 'game', 'saturday', 'wouldnt', 'want']"
15872,"@CocaCola ""icola"" whats up?? https://t.co/ubuvhDsgqQ",CocaCola,2017-09-29,45.01,-0.0022217285047767,-0.0082203954676737,0.0124416796267496,0.0106642968229283,10082221.0,13.102,9.843,-1,0.0,@CocaCola,CocaCola,"['icola', 'whats']"
16174,"hey @CocaCola @CocaColaCo   If you care about water so much, how about funding my PhD involving remediation of Lake Erie/Maumee Watershed?:)",CocaCola,2017-09-30,45.01,0.0,-0.0022217285047767,-0.0082203954676737,0.0106642968229283,10082221.0,13.102,9.843,-1,0.2,@CocaCola,CocaCola,"['hey', 'care', 'water', 'much', 'funding', 'phd', 'involving', 'remediation', 'lake', 'eriemaumee', 'watershed']"
16302,"RT @VTPromos: Card stunt 2018 coming Saturday, courtesy of @CocaCola &amp; @kroger! East &amp; West stands between the 1st/2nd QTR. Don't… ",CocaCola,2017-09-30,45.01,0.0,-0.0022217285047767,-0.0082203954676737,0.0106642968229283,10082221.0,13.102,9.843,1,0.0,@CocaCola,CocaCola,"['rt', 'card', 'stunt', 'coming', 'saturday', 'courtesy', 'amp', 'east', 'amp', 'west', 'stands', 'stnd', 'qtr', 'dont']"
16312,"RT @SportsCenter: 86 yards. To the house!

Watch how USC's Ronald Jones II gave the Trojans the lead back in the @CocaCola Instant Re… ",CocaCola,2017-09-30,45.01,0.0,-0.0022217285047767,-0.0082203954676737,0.0106642968229283,10082221.0,13.102,9.843,1,0.0,@CocaCola,CocaCola,"['rt', 'yards', 'house', 'watch', 'uscs', 'ronald', 'jones', 'ii', 'gave', 'trojans', 'lead', 'back', 'instant']"
17084,"RT @astros: Were you at that epic Game 5? Find and tag yourself in this super high-resolution photo, presented by @CocaCola! https://t.co/S…",CocaCola,2017-10-31,45.98,-0.0026098303610264,0.0019573727707699,0.0019573727707699,0.0043497172683776,6560545.0,5.7479999999999976,9.892,-1,-0.15,@CocaCola,CocaCola,"['rt', 'epic', 'game', 'find', 'tag', 'super', 'highresolution', 'photo', 'presented']"
17549,"@mayor_anderson @BBCNWT Obesity can't be blamed on @CocaCola it's like anything, in moderation it's fine. It's down… https://t.co/hlWn1jIIXV",CocaCola,2017-10-31,45.98,-0.0026098303610264,0.0019573727707699,0.0019573727707699,0.0043497172683776,6560545.0,5.7479999999999976,9.892,-1,0.4166666666666667,@CocaCola,CocaCola,"['obesity', 'cant', 'blamed', 'like', 'anything', 'moderation', 'fine']"
20003,"Watch your back, @CocaCola. https://t.co/Q5EKVdPwgS",CocaCola,2017-12-01,45.97,-0.00435066347618,-0.0102240591690232,-0.003045464433326,-0.0019577985642809,12468785.0,7.795,11.239,1,0.0,@CocaCola,CocaCola,"['watch', 'back']"
20356,"@Sw0rds_HS Self control is also not drinking 30 cans of 
@CocaCola in 3 days (sponsor me) https://t.co/VAFAg4S6GI",CocaCola,2017-12-01,45.97,-0.00435066347618,-0.0102240591690232,-0.003045464433326,-0.0019577985642809,12468785.0,7.795,11.239,-1,0.0,@CocaCola,CocaCola,"['self', 'control', 'also', 'not', 'drinking', 'cans', 'days', 'sponsor']"
22054,"@USC_Athletics @CocaCola Big Trojan fans will go nuts for this video.
https://t.co/RAdRtkfUVM",CocaCola,2017-12-30,45.88,0.0,-0.003487358326068,0.0010897994768961,-0.0063208369659982,8371536.0,8.452,11.014,-1,0.0,@CocaCola,CocaCola,"['big', 'trojan', 'fans', 'go', 'nuts', 'video']"
6549,"Hi @Colgate, 
@relatabledinahj would like to promote   for you as she uses colgate 3 or 4 times daily! She uses it… https://t.co/zAhh4wMFch",Colgate,2017-04-28,72.04,0.0174902831760132,0.0202665186007772,0.0302609661299277,0.0136035535813435,7465980.0,14.603,9.403,-1,0.0,@Colgate,Colgate,"['hi', 'would', 'like', 'promote', 'uses', 'colgate', 'times', 'daily', 'uses']"
6783,"Look, Ma, bacteria! So satisfying to SEE the results! @Colgate #ShakeCleanSee #Ad https://t.co/ZM5HUZOQK5",Colgate,2017-04-28,72.04,0.0174902831760132,0.0202665186007772,0.0302609661299277,0.0136035535813435,7465980.0,14.603,9.403,-1,0.0,@Colgate,Colgate,"['look', 'bacteria', 'satisfying', 'see', 'results', 'shakecleansee', 'ad']"
12929,"RT @YangYangfans: 170831 @Colgate weibo update: This year, #YangYang will accompany you back to school #杨洋 #杨洋icon https://t.co/Dmbdc5MjiZ",Colgate,2017-08-31,71.64,-0.0096314907872696,-0.0047459519821329,-0.0103294249022891,-0.0120044667783361,2947833.0,10.235,10.300999999999998,1,0.0,@Colgate,Colgate,"['rt', 'weibo', 'update', 'year', 'yangyang', 'accompany', 'back', 'school', 'icon']"
1061,"@prestons @comcast cool, thanks for the heads-up. Although I noticed in the FAQ that I have to have a 'traditional' STB in the home?",Comcast,2017-01-31,37.71,-0.0010607265977194,0.0070273137098912,0.0070273137098912,-0.0241315300981173,26926210.0,17.133,14.086,1,0.275,@comcast,Comcast,"['cool', 'thanks', 'headsup', 'although', 'noticed', 'faq', 'traditional', 'stb', 'home']"
1604,"@USPSHelp How do I blacklist @comcast ? I have been rejecting their promo mailers since September, but they will not stop...",Comcast,2017-01-31,37.71,-0.0010607265977194,0.0070273137098912,0.0070273137098912,-0.0241315300981173,26926210.0,17.133,14.086,1,0.0,@comcast,Comcast,"['blacklist', 'rejecting', 'promo', 'mailers', 'since', 'september', 'not', 'stop']"
2867,"RT @lanhhuynh2017: @comcast sucks. I was promised at least 10mbps; well, got it the first month, but after that, no more than 3mbps. Gonna…",Comcast,2017-02-28,37.42,0.0029396044895777,0.0125601282736504,0.0125601282736504,0.0125601282736504,16872258.0,11.293,12.874,1,-0.3,@comcast,Comcast,"['rt', 'sucks', 'promised', 'least', 'mbps', 'well', 'got', 'first', 'month', 'no', 'mbps', 'gon', 'na']"
4453,"i'll be switching to a small ISP with policy against data collection, can't trust @comcast @XFINITY, they pushed for this trash!
#NETPRIVACY",Comcast,2017-03-31,37.59,-0.0021282255919128,-0.0098430433625965,-0.0133014099494546,-0.0055865921787709,15556514.0,9.749,9.1,-1,-0.3125,@comcast,Comcast,"['ill', 'switching', 'small', 'isp', 'policy', 'data', 'collection', 'cant', 'trust', 'pushed', 'trash', 'netprivacy']"
5423,"@comcast BS, you and your fellow competitors were selling customer data to highest bidder for years and the consumer had no say.",Comcast,2017-03-31,37.59,-0.0021282255919128,-0.0098430433625965,-0.0133014099494546,-0.0055865921787709,15556514.0,9.749,9.1,1,0.0,@comcast,Comcast,"['bs', 'fellow', 'competitors', 'selling', 'customer', 'data', 'highest', 'bidder', 'years', 'consumer', 'no', 'say']"
5431,"RT @comcast: We value our customers’ trust, and we'll continue to protect the privacy and security of their personal information. https://t…",Comcast,2017-03-31,37.59,-0.0021282255919128,-0.0098430433625965,-0.0133014099494546,-0.0055865921787709,15556514.0,9.749,9.1,1,0.0,@comcast,Comcast,"['rt', 'value', 'customers', 'trust', 'well', 'continue', 'protect', 'privacy', 'security', 'personal', 'information']"
5519,"@comcast @wildwest2sh
A carefully crafted denial that doesn't exclude selling info in bulk.",Comcast,2017-03-31,37.59,-0.0021282255919128,-0.0098430433625965,-0.0133014099494546,-0.0055865921787709,15556514.0,9.749,9.1,-1,-0.1,@comcast,Comcast,"['carefully', 'crafted', 'denial', 'doesnt', 'exclude', 'selling', 'info', 'bulk']"
5632,"I love that @comcast commercial where they say not to be ""fooled"" by AT&amp;T's rebrand Uverse...while they rebrand to Xfinity #HypocrisyAbound",Comcast,2017-04-01,37.59,0.0,-0.0021282255919128,-0.0098430433625965,-0.0055865921787709,15556514.0,9.749,9.1,1,0.25,@comcast,Comcast,"['love', 'commercial', 'say', 'not', 'fooled', 'atampts', 'rebrand', 'uversewhile', 'rebrand', 'xfinity', 'hypocrisyabound']"
5977,"RT @comcast: There's widespread consensus on #netneutrality protections, and we support them. Read more: https://t.co/f7yQ0H2ypP https://t.…",Comcast,2017-04-28,39.19,0.0102066853789233,-0.0102066853789231,-0.0178616994131154,-0.0262822148507272,19451970.0,15.458,14.081,1,0.0,@comcast,Comcast,"['rt', 'theres', 'widespread', 'consensus', 'netneutrality', 'protections', 'support', 'read']"
6634,"@JWanderman @comcast It's an operational cost that's a great return on investment, though. They have their bases co… https://t.co/TI2Fxxf8Uz",Comcast,2017-04-28,39.19,0.0102066853789233,-0.0102066853789231,-0.0178616994131154,-0.0262822148507272,19451970.0,15.458,14.081,-1,0.8,@comcast,Comcast,"['operational', 'cost', 'thats', 'great', 'return', 'investment', 'though', 'bases', 'co']"
6720,"RT @CommonCause: ALEC (which opposes #NetNeutrality &amp; open internet protections) is conveniently funded by @ATT @verizon &amp; @comcast 
https:…",Comcast,2017-04-28,39.19,0.0102066853789233,-0.0102066853789231,-0.0178616994131154,-0.0262822148507272,19451970.0,15.458,14.081,1,0.0,@comcast,Comcast,"['rt', 'alec', 'opposes', 'netneutrality', 'amp', 'open', 'internet', 'protections', 'conveniently', 'funded', 'amp']"
7143,"@comcast We know you will follow the bottom line, not what's best for the public. Wouldn't expect otherwise but tha… https://t.co/J4RoJljb8R",Comcast,2017-04-28,39.19,0.0102066853789233,-0.0102066853789231,-0.0178616994131154,-0.0262822148507272,19451970.0,15.458,14.081,-1,0.5,@comcast,Comcast,"['know', 'follow', 'bottom', 'line', 'not', 'whats', 'best', 'public', 'wouldnt', 'expect', 'otherwise', 'tha']"
7644,"So disappointed @comcast has decided to drop @wytv &amp; @wkbn from New Castle PA. I live less than 15 miles from y-town, forced to watch PItt",Comcast,2017-04-29,39.19,0.0,0.0102066853789233,-0.0102066853789231,-0.0262822148507272,19451970.0,15.458,14.081,-1,-0.3068181818181818,@comcast,Comcast,"['disappointed', 'decided', 'drop', 'amp', 'new', 'castle', 'pa', 'live', 'less', 'miles', 'ytown', 'forced', 'watch', 'pitt']"
7744,"Ready to cancel @comcast when I get back home, poor customer service, slow services",Comcast,2017-05-31,41.69,-0.0141520748380905,-0.0187095226673063,-0.0187095226673063,-0.032621731830175,26340547.0,9.398,16.718,1,-0.125,@comcast,Comcast,"['ready', 'cancel', 'get', 'back', 'home', 'poor', 'customer', 'service', 'slow', 'services']"
8719,"@greg6207430 @PeterSHall @moviesdotcom @Fandango @NBCUniversal @comcast Don't sugar coat it, he made sexually expli… https://t.co/Zp3B05zLf5",Comcast,2017-05-31,41.69,-0.0141520748380905,-0.0187095226673063,-0.0187095226673063,-0.032621731830175,26340547.0,9.398,16.718,-1,0.5,@comcast,Comcast,"['dont', 'sugar', 'coat', 'made', 'sexually', 'expli']"
9437,"Today was complete shit. 

I’m bout to smoke &amp; chill but not Netflix because @comcast @XFINITY 🙄

Also I’m unable to let things go.",Comcast,2017-06-01,41.66,0.0007201152184349,-0.0134421507441189,-0.0180028804608737,-0.0316850696111376,17969811.0,10.456,16.537,-1,-0.05,@comcast,Comcast,"['today', 'complete', 'shit', 'im', 'bout', 'smoke', 'amp', 'chill', 'not', 'netflix', 'also', 'im', 'unable', 'let', 'things', 'go']"
10103,"RT @LibertyMAGA: @JamesOKeefeIII @CNN @NewDay @realDonaldTrump @KellyannePolls I will never watch @CNN again. #Jeff Zucker, @comcast and @A…",Comcast,2017-06-30,38.92,-0.0012846865364852,0.0241521068859197,0.0084789311408016,0.014902363823227,18261622.0,23.949,19.907,1,0.0,@comcast,Comcast,"['rt', 'never', 'watch', 'jeff', 'zucker']"
10890,"RT @comcast: There's widespread consensus on #netneutrality protections, and we support them. Read more: https://t.co/qQ3oiaIcWm https://t.…",Comcast,2017-07-01,38.92,0.0,-0.0012846865364852,0.0241521068859197,0.014902363823227,18261622.0,23.949,19.907,1,0.0,@comcast,Comcast,"['rt', 'theres', 'widespread', 'consensus', 'netneutrality', 'protections', 'support', 'read']"
11699,"@emmaemail @comcast Yes still having the same issues, over a VPN or cellular network (aka not my home Comcast netwo… https://t.co/cuLW3nxSM3",Comcast,2017-07-31,40.45,-0.022991347342398,-0.022991347342398,-0.022991347342398,-0.0242274412855378,27130972.0,14.529000000000002,18.51,1,0.0,@comcast,Comcast,"['yes', 'still', 'issues', 'vpn', 'cellular', 'network', 'aka', 'not', 'home', 'comcast', 'netwo']"
11750,"RT @MortySmithEsq: @comcast If it is positive for the consumer, why has Comcast, Verizon, and AT&amp;T spent $572 MILLION on lobbying the… ",Comcast,2017-07-31,40.45,-0.022991347342398,-0.022991347342398,-0.022991347342398,-0.0242274412855378,27130972.0,14.529000000000002,18.51,-1,0.0636363636363636,@comcast,Comcast,"['rt', 'positive', 'consumer', 'comcast', 'verizon', 'atampt', 'spent', 'million', 'lobbying']"
11767,"@ARRIS thanks for fucking things up by adding ""security""; time to throw this gateway in the trash. @comcast is guilty too. shitty company.",Comcast,2017-07-31,40.45,-0.022991347342398,-0.022991347342398,-0.022991347342398,-0.0242274412855378,27130972.0,14.529000000000002,18.51,1,-0.2,@comcast,Comcast,"['thanks', 'fucking', 'things', 'adding', 'security', 'time', 'throw', 'gateway', 'trash', 'guilty', 'shitty', 'company']"
11808,"@comcast If @comcast @nbc @nbcsnl has stolen your federal Trademark, Patent or Business Name, contact me today!  Tr… https://t.co/YbzyLElaUd",Comcast,2017-07-31,40.45,-0.022991347342398,-0.022991347342398,-0.022991347342398,-0.0242274412855378,27130972.0,14.529000000000002,18.51,-1,0.0,@comcast,Comcast,"['stolen', 'federal', 'trademark', 'patent', 'business', 'name', 'contact', 'today', 'tr']"
11811,"If @comcast @nbc @nbcsnl has stolen your federal Trademark, Patent or Business Name, contact me today!  Trademark s… https://t.co/V3DYKdIZsf",Comcast,2017-07-31,40.45,-0.022991347342398,-0.022991347342398,-0.022991347342398,-0.0242274412855378,27130972.0,14.529000000000002,18.51,1,0.0,@comcast,Comcast,"['stolen', 'federal', 'trademark', 'patent', 'business', 'name', 'contact', 'today', 'trademark']"
11898,"@NYSBA @comcast @nbc @nbcsnl Lawsuit being filed in NC Federal Court for Trademark Infringement of ""RANDY CANDY""! Stay Tuned!",Comcast,2017-07-31,40.45,-0.022991347342398,-0.022991347342398,-0.022991347342398,-0.0242274412855378,27130972.0,14.529000000000002,18.51,1,0.0,@comcast,Comcast,"['lawsuit', 'filed', 'nc', 'federal', 'court', 'trademark', 'infringement', 'randy', 'candy', 'stay', 'tuned']"
12118,"@jimmywhis @comcast @XFINITY This is horrible. I'm going through the same thing, I go over every month.",Comcast,2017-07-31,40.45,-0.022991347342398,-0.022991347342398,-0.022991347342398,-0.0242274412855378,27130972.0,14.529000000000002,18.51,1,-1.0,@comcast,Comcast,"['horrible', 'im', 'going', 'thing', 'go', 'every', 'month']"
12388,"@comcast has gigabit for $70/month, but i'm pretty happy with my step up to 150Mbps for $50/month, that's $10 more… https://t.co/fOYzBBpjYh",Comcast,2017-07-31,40.45,-0.022991347342398,-0.022991347342398,-0.022991347342398,-0.0242274412855378,27130972.0,14.529000000000002,18.51,1,0.525,@comcast,Comcast,"['gigabit', 'month', 'im', 'pretty', 'happy', 'step', 'mbps', 'month', 'thats']"
13087,"@comcast ""We'll never throttle you, we just REALLLY want know we could...promise!"" Bullshit",Comcast,2017-08-31,40.61,0.0051711401132726,-0.0110810145284413,-0.0066486087170646,-0.0115735040630386,14273373.0,18.061,17.787,1,0.0,@comcast,Comcast,"['well', 'never', 'throttle', 'reallly', 'want', 'know', 'couldpromise', 'bullshit']"
13264,"@comcast Well, your first sentence is a complete lie. Basically your company does not want a complete and level playing field for all.",Comcast,2017-08-31,40.61,0.0051711401132726,-0.0110810145284413,-0.0066486087170646,-0.0115735040630386,14273373.0,18.061,17.787,1,0.175,@comcast,Comcast,"['well', 'first', 'sentence', 'complete', 'lie', 'basically', 'company', 'not', 'want', 'complete', 'level', 'playing', 'field']"
13652,"RT @JCAdolphson: @lasttube @TheRealConmanis @SPA22 @comcast How to stop them, vote the bums out in 2018. Hint every Republican voted… ",Comcast,2017-08-31,40.61,0.0051711401132726,-0.0110810145284413,-0.0066486087170646,-0.0115735040630386,14273373.0,18.061,17.787,1,0.0,@comcast,Comcast,"['rt', 'stop', 'vote', 'bums', 'hint', 'every', 'republican', 'voted']"
14881,"RT @kzgrey: @comcast Ever since I've posted this, I've had connectivity issues with pop ups telling me I'm close to my bandwidt… ",Comcast,2017-09-29,38.48,-0.017151767151767,0.0012993762993764,-0.0174116424116422,-0.0098752598752597,19204345.0,19.826,26.268,1,0.0,@comcast,Comcast,"['rt', 'ever', 'since', 'ive', 'posted', 'ive', 'connectivity', 'issues', 'pop', 'ups', 'telling', 'im', 'close', 'bandwidt']"
14939,"Day 21 since Irmageddon in #KeyWest. About 15 since power back. Still not one @comcast truck in sight. Up the Keys, leaving KW in comm dark.",Comcast,2017-09-29,38.48,-0.017151767151767,0.0012993762993764,-0.0174116424116422,-0.0098752598752597,19204345.0,19.826,26.268,1,0.0,@comcast,Comcast,"['day', 'since', 'irmageddon', 'keywest', 'since', 'power', 'back', 'still', 'not', 'one', 'truck', 'sight', 'keys', 'leaving', 'kw', 'comm', 'dark']"
15380,"@comcast #NetNeutrality is not a protection.  it's an intrusion.  so shut up. #Comcast, I'm so glad I have been don… https://t.co/0s2igL0GoP",Comcast,2017-09-29,38.48,-0.017151767151767,0.0012993762993764,-0.0174116424116422,-0.0098752598752597,19204345.0,19.826,26.268,-1,0.0,@comcast,Comcast,"['netneutrality', 'not', 'protection', 'intrusion', 'shut', 'comcast', 'im', 'glad']"
16438,"@comcast When is Twitter going to mark this ad as political, and show how much they've spent? 

Also: fuck you comc… https://t.co/j6TylJ22zt",Comcast,2017-10-31,36.03,0.0130446849847349,0.0210935331668053,0.0210935331668053,0.0130446849847349,21828568.0,22.224,22.083,-1,0.0333333333333333,@comcast,Comcast,"['twitter', 'going', 'mark', 'ad', 'political', 'show', 'much', 'theyve', 'spent', 'also', 'fuck', 'comc']"
18515,"RT @Barnacules: See, I told you! #NetNeutrality isn't even dead yet and @comcast already changed their pledge just today to include… ",Comcast,2017-11-30,37.54,-0.0093233883857219,-0.0343633457645178,-0.0530101225359617,-0.0301012253596164,42859852.0,27.8,22.626,1,0.0,@comcast,Comcast,"['rt', 'see', 'told', 'netneutrality', 'isnt', 'even', 'dead', 'yet', 'already', 'changed', 'pledge', 'today', 'include']"
18537,"RT @Scow0857: 12/7: Save #NetNeutrality or the voice that is silenced will be YOURS. 

Don't let @comcast @verizon @att… ",Comcast,2017-11-30,37.54,-0.0093233883857219,-0.0343633457645178,-0.0530101225359617,-0.0301012253596164,42859852.0,27.8,22.626,-1,0.0,@comcast,Comcast,"['rt', 'save', 'netneutrality', 'voice', 'silenced', 'dont', 'let']"
18595,"RT @Nash076: Hey @comcast, hey @comcastcares:

Can you please explain why you have removed your promise not to use paid prioriti… ",Comcast,2017-11-30,37.54,-0.0093233883857219,-0.0343633457645178,-0.0530101225359617,-0.0301012253596164,42859852.0,27.8,22.626,1,0.0,@comcast,Comcast,"['rt', 'hey', 'hey', 'please', 'explain', 'removed', 'promise', 'not', 'use', 'paid', 'prioriti']"
18661,"@comcast Go home, Comcast, you're drunk.",Comcast,2017-11-30,37.54,-0.0093233883857219,-0.0343633457645178,-0.0530101225359617,-0.0301012253596164,42859852.0,27.8,22.626,-1,-0.5,@comcast,Comcast,"['go', 'home', 'comcast', 'youre', 'drunk']"
18704,"Someone at @comcast seems to be really passionate about this

https://t.co/bSW8FuvLE3 https://t.co/FZF4JvIFMk",Comcast,2017-11-30,37.54,-0.0093233883857219,-0.0343633457645178,-0.0530101225359617,-0.0301012253596164,42859852.0,27.8,22.626,1,-0.05,@comcast,Comcast,"['someone', 'seems', 'really', 'passionate']"
18917,"RT @ghod: Isn't that interesting, @comcast @XFINITY https://t.co/bfRhMRrzTs",Comcast,2017-11-30,37.54,-0.0093233883857219,-0.0343633457645178,-0.0530101225359617,-0.0301012253596164,42859852.0,27.8,22.626,1,0.5,@comcast,Comcast,"['rt', 'isnt', 'interesting']"
